F,t,#ev,,ap
43.8044,44.8996,10000,73,25
44.0244,51.6937,10000,75,25
44.0494,61.437,10000,77,25
44.2594,50.3003,10000,81,25
44.2207,42.1036,10000,77,25
44.1348,61.9329,10000,81,25
43.6444,49.911,10000,77,24
43.9868,46.6685,10000,78,25
43.8218,47.2336,10000,76,25
43.7671,55.3664,10000,78,25
44.0596,46.0128,10000,77,23
43.7088,51.9733,10000,85,23
44.0316,45.6824,10000,83,25
44.1862,44.2981,10000,90,24
43.9063,56.1921,10000,77,25
44.3072,46.7099,10000,78,25
43.8461,46.3906,10000,82,24
43.8314,50.5951,10000,77,25
44.1371,55.4195,10000,76,25
44.2946,50.4152,10000,77,25
44.1259,50.8164,10000,79,25
44.3901,47.6301,10000,80,25
44.1356,48.6335,10000,74,25
44.1086,56.7349,10000,84,24
44.0608,53.9252,10000,82,24
43.9321,49.0053,10000,83,25
44.4914,44.2666,10000,78,25
44.5511,45.202,10000,91,25
44.1909,44.734,10000,73,25
43.8055,52.8543,10000,82,25
44.0034,47.0854,10000,79,25
44.3953,50.0315,10000,84,25
44.1869,56.1441,10000,84,24
44.3333,50.1054,10000,78,24
44.1289,49.6786,10000,84,23
44.0036,49.9164,10000,77,25
43.625,53.1743,10000,79,24
43.7182,45.5266,10000,77,25
44.1738,49.3891,10000,72,25
43.6513,52.1094,10000,85,25
44.4108,46.4329,10000,78,24
43.9448,52.1867,10000,82,25
43.8019,48.0088,10000,76,24
43.9936,53.4113,10000,77,25
44.2196,48.2396,10000,82,24
43.5274,55.0521,10000,80,25
44.3552,44.4777,10000,76,25
43.8644,50.9915,10000,81,25
43.9598,46.2439,10000,88,25
43.9381,46.6263,10000,71,25
43.9055,52.3892,10000,75,23
44.5038,55.4112,10000,76,23
43.6835,45.3917,10000,81,25
44.4181,47.4808,10000,72,25
44.0021,50.3878,10000,79,25
44.1557,59.6774,10000,85,25
44.1236,55.707,10000,85,25
44.1196,52.7439,10000,75,25
43.9396,49.8983,10000,82,25
44.5438,44.01,10000,70,25
43.5819,47.1569,10000,83,25
44.3172,43.8194,10000,77,25
44.2323,53.4732,10000,86,24
43.899,46.2586,10000,83,25
43.671,43.9891,10000,82,25
43.7294,54.6746,10000,77,25
43.7101,52.7097,10000,77,25
43.6522,45.211,10000,78,25
43.8433,51.9628,10000,77,24
44.0991,48.902,10000,84,24
43.8186,49.0616,10000,79,24
43.6815,49.2797,10000,74,23
43.9657,44.1495,10000,72,24
43.5219,57.9973,10000,79,25
43.6238,43.4464,10000,76,25
43.5934,47.69,10000,77,25
43.5284,47.0343,10000,73,25
43.8129,47.969,10000,73,24
43.5843,46.4705,10000,84,25
44.3877,52.5042,10000,75,25
43.5636,59.2796,10000,85,25
44.2103,44.1004,10000,84,25
43.8021,43.2523,10000,84,25
44.0277,47.9718,10000,76,25
43.9908,45.087,10000,78,25
43.9745,47.5966,10000,73,25
43.8883,47.4759,10000,74,25
43.488,49.4185,10000,76,24
44.1729,48.1348,10000,80,24
43.5746,43.4308,10000,83,25
43.6913,44.2858,10000,73,25
44.0989,46.0344,10000,82,25
44.4228,50.9025,10000,78,25
44.0688,48.4836,10000,75,25
43.4576,51.8843,10000,75,24
43.9015,50.0108,10000,82,25
43.4077,53.5146,10000,80,24
43.3236,48.687,10000,79,25
43.4747,55.406,10000,85,24
43.7212,45.7679,10000,74,25
43.4995,59.1546,10000,79,25
43.5179,51.2859,10000,79,25
43.8248,44.1472,10000,80,23
43.61,52.59,10000,80,23
43.975,51.8196,10000,77,25
43.8667,49.3091,10000,83,24
43.7007,46.7555,10000,83,25
44.111,49.5285,10000,72,25
43.3672,45.3517,10000,81,25
43.9534,50.3713,10000,76,25
44.1582,46.7836,10000,72,25
43.3753,52.4047,10000,72,25
43.5845,57.0479,10000,77,25
43.5086,48.2306,10000,73,25
43.8001,44.7031,10000,75,24
44.0888,51.9821,10000,77,25
43.5811,44.7639,10000,85,24
43.884,46.6593,10000,73,25
43.987,43.8802,10000,74,23
43.7591,56.3081,10000,76,25
43.5846,47.4687,10000,78,24
44.0351,52.9082,10000,76,25
43.7104,52.8991,10000,77,22
44.0623,56.3287,10000,72,25
43.6436,51.1338,10000,69,25
43.5392,52.9579,10000,85,24
43.5625,48.4768,10000,73,25
43.9457,45.9317,10000,72,25
43.5151,49.8721,10000,79,25
43.8175,47.6551,10000,71,25
43.297,45.3849,10000,77,25
43.9048,52.6207,10000,74,25
43.9479,46.0836,10000,72,25
43.9423,56.2822,10000,77,25
44.2936,48.5839,10000,77,25
43.5115,51.0244,10000,74,25
43.8103,46.2374,10000,72,25
44.3892,60.6364,10000,76,25
44.1459,53.0116,10000,73,24
44.3582,45.3731,10000,71,25
43.8294,51.0985,10000,71,25
43.6271,56.9626,10000,73,25
43.8779,53.101,10000,77,25
43.7183,46.6411,10000,77,25
44.4458,52.6094,10000,75,25
43.7689,52.6667,10000,77,25
44.2207,51.3264,10000,71,25
43.8603,53.7029,10000,79,25
44.1444,57.0201,10000,76,25
43.9163,44.845,10000,74,25
44.0029,54.0852,10000,75,25
44.0743,47.3932,10000,73,25
43.6689,56.0245,10000,84,25
43.3879,56.4988,10000,77,25
44.0054,47.4286,10000,73,25
43.5684,53.598,10000,76,25
43.8393,50.8368,10000,75,25
44.0642,46.4498,10000,80,25
43.8664,44.3221,10000,72,25
44.4427,48.3323,10000,80,25
43.9854,45.6482,10000,71,25
43.8219,48.0737,10000,78,24
44.1915,50.3276,10000,80,24
43.8556,46.0407,10000,78,25
44.403,47.5304,10000,75,25
44.3683,48.939,10000,73,25
44.0147,43.7596,10000,75,25
44.3641,50.8698,10000,79,25
44.3674,45.6463,10000,78,25
44.1,48.3744,10000,74,25
44.5765,45.173,10000,70,25
43.93,51.3947,10000,77,25
44.071,49.7467,10000,80,25
44.2616,44.3768,10000,77,22
44.2462,47.6811,10000,72,25
43.8634,56.934,10000,79,25
44.2666,47.756,10000,73,24
44.9798,46.6198,10000,75,23
44.2865,46.5524,10000,73,25
44.2433,52.0665,10000,76,25
44.0512,53.6653,10000,75,25
44.5251,44.9744,10000,79,25
44.0139,47.6912,10000,77,25
43.8356,45.3963,10000,80,25
44.2058,52.572,10000,74,24
44.0467,46.1163,10000,71,25
44.129,48.2027,10000,76,24
44.1462,56.5178,10000,78,25
44.5037,46.4866,10000,76,25
43.933,45.0499,10000,76,24
44.1926,52.7182,10000,78,25
44.2283,47.3518,10000,78,25
44.4737,53.6703,10000,80,24
44.1481,54.2252,10000,78,25
44.1514,54.4464,10000,84,25
43.9701,51.9769,10000,78,25
44.0615,51.4435,10000,82,25
44.207,54.5582,10000,87,25
43.6007,49.8571,10000,77,25
44.0176,47.4181,10000,75,25
44.2165,44.0859,10000,78,25
43.8872,50.0055,10000,79,24
44.244,44.7879,10000,77,25
44.2184,48.0363,10000,72,25
44.2605,47.3343,10000,73,24
43.8352,50.934,10000,77,24
44.0019,49.6027,10000,83,25
44.0353,49.4654,10000,82,23
44.2417,45.9098,10000,77,24
44.7101,43.8908,10000,76,25
43.785,47.1643,10000,75,25
44.3616,50.5496,10000,77,25
44.1079,48.3407,10000,78,25
44.5979,49.1726,10000,78,24
44.3079,46.9303,10000,75,25
43.7467,45.1296,10000,77,25
44.2553,54.3644,10000,85,24
44.3926,48.0597,10000,81,25
44.3019,46.1137,10000,77,25
44.0876,46.4371,10000,74,25
44.1604,47.5742,10000,72,25
43.6933,47.1985,10000,83,25
43.9209,50.7541,10000,92,25
43.8704,53.4857,10000,81,25
43.8301,58.3398,10000,79,25
43.4326,47.2012,10000,75,25
44.1578,53.0609,10000,89,25
43.9744,48.3991,10000,82,24
44.1102,46.4513,10000,74,25
43.7914,45.4042,10000,77,25
43.9784,51.547,10000,74,25
43.5409,57.4201,10000,82,25
43.9408,50.2585,10000,80,25
43.6672,56.6647,10000,80,25
43.683,44.7454,10000,81,25
43.5779,48.2194,10000,71,25
43.6397,48.8141,10000,81,25
43.5674,43.9422,10000,78,25
43.6541,46.2543,10000,77,25
43.9999,43.5272,10000,81,25
43.8005,45.5327,10000,79,25
43.7489,48.5926,10000,77,25
43.5547,46.4257,10000,82,24
43.7572,50.3003,10000,80,24
43.8638,46.5392,10000,74,25
43.8656,46.3134,10000,74,25
43.6778,48.1156,10000,75,25
43.9671,50.198,10000,77,25
44.4843,54.4322,10000,85,23
43.9158,64.1711,10000,93,24
43.7788,52.4737,10000,79,23
43.4791,54.6176,10000,78,25
43.8176,53.4129,10000,72,25
43.7622,46.0016,10000,78,25
43.8658,45.0439,10000,77,25
43.8661,55.783,10000,80,25
44.3683,46.5714,10000,83,25
44.3522,52.6043,10000,92,24
44.2196,44.0242,10000,73,25
43.9489,44.7592,10000,75,25
43.5745,45.7994,10000,83,24
43.746,49.3449,10000,83,24
44.0061,47.101,10000,71,23
43.7454,49.3515,10000,77,25
43.4671,46.5559,10000,73,25
43.2747,51.2176,10000,80,25
43.8557,45.6324,10000,77,25
43.9579,44.9149,10000,75,25
44.4547,47.3194,10000,82,25
43.9274,50.5568,10000,79,25
43.6737,55.3895,10000,79,25
43.6809,49.0425,10000,81,25
43.7767,48.2491,10000,75,25
43.7924,45.4412,10000,82,25
43.7446,50.7278,10000,75,25
43.9873,49.2587,10000,79,25
43.6801,42.6192,10000,78,25
43.788,47.4859,10000,76,24
44.5366,50.1471,10000,76,25
43.4235,52.7778,10000,84,24
43.8673,44.7781,10000,75,25
43.6952,46.7248,10000,77,25
43.7692,47.2042,10000,76,25
43.6237,47.7955,10000,82,25
43.5388,47.2091,10000,81,25
43.345,52.0398,10000,86,24
43.5485,44.9722,10000,86,24
43.3969,56.5123,10000,75,25
43.2066,54.709,10000,81,25
44.0466,43.2983,10000,74,24
43.5569,46.9359,10000,80,24
43.4133,48.1834,10000,76,25
43.3817,51.6706,10000,74,24
43.4122,46.6843,10000,80,25
43.4814,57.3813,10000,85,25
43.4876,49.3989,10000,78,25
43.747,46.5377,10000,71,25
43.1931,55.6591,10000,73,25
43.6931,54.0888,10000,71,25
43.3922,52.9399,10000,82,24
43.6478,44.3948,10000,81,25
44.2316,47.8237,10000,72,25
43.3893,53.3219,10000,77,24
43.405,55.4688,10000,78,25
43.9452,57.4766,10000,75,24
43.9228,45.2084,10000,75,25
44.1879,48.2206,10000,79,25
43.6725,52.9821,10000,79,25
43.9546,50.5284,10000,76,24
43.6975,50.8881,10000,76,25
43.6663,53.3642,10000,80,25
