F,t,#ev,,ap
46.1081,264.648,10000,66,25
47.3054,261.827,10000,62,25
46.6829,260.671,10000,64,25
47.2344,269.16,10000,66,25
47.12,239.718,10000,63,25
47.204,242.12,10000,62,25
46.9854,260.853,10000,64,25
48.0213,258.604,10000,61,25
47.4012,275.106,10000,63,25
47.93,257.768,10000,61,25
47.9621,270.241,10000,62,25
46.6923,258.924,10000,65,25
47.8489,246.705,10000,60,25
46.5698,274.815,10000,61,25
47.1459,276.591,10000,63,25
47.7416,270.345,10000,62,25
46.9606,270.908,10000,66,25
46.6189,253.776,10000,65,25
47.4064,239.68,10000,61,25
47.4147,265.585,10000,63,25
47.5765,259.161,10000,59,25
47.1055,257.016,10000,63,25
47.7395,251.625,10000,61,25
46.7634,251.921,10000,63,25
48.6091,267.1,10000,61,25
47.9757,242.327,10000,62,25
48.8022,266.005,10000,60,25
47.8077,258.839,10000,61,25
46.8445,256.088,10000,65,25
46.4662,245.862,10000,63,25
46.805,247.221,10000,60,25
47.7434,241.713,10000,62,25
48.3198,239.751,10000,64,25
47.2146,246.986,10000,63,25
47.873,273.756,10000,64,25
47.6819,261.388,10000,61,25
46.531,250.782,10000,63,25
46.7101,257.536,10000,65,25
47.0582,256.145,10000,62,25
46.674,262.669,10000,64,25
47.5898,254.804,10000,63,25
46.5778,249.934,10000,61,25
45.8717,243.802,10000,64,25
46.4712,282.323,10000,65,25
46.3903,263.257,10000,64,25
47.1236,271.193,10000,63,25
48.7277,276.731,10000,64,25
47.7579,275.76,10000,63,25
46.7957,250.156,10000,64,25
47.872,257.24,10000,66,25
46.6649,253.067,10000,65,25
46.7163,254.423,10000,64,25
48.1336,239.351,10000,59,25
47.4063,241.378,10000,63,25
48.1761,254.49,10000,61,25
46.822,234.661,10000,63,25
46.5194,268.109,10000,62,25
46.6141,265.984,10000,61,25
46.695,269.02,10000,69,25
47.8664,269.438,10000,64,25
46.9399,285.375,10000,62,25
48.183,241.318,10000,63,25
47.8235,268.87,10000,64,25
47.5653,276.774,10000,62,25
47.0163,250.803,10000,63,25
46.6788,255.024,10000,65,25
47.3273,253.012,10000,63,25
48.0721,247.206,10000,64,25
46.7623,254.699,10000,64,25
47.0887,242.799,10000,64,25
47.6489,246.312,10000,60,25
47.1918,253.713,10000,64,25
46.332,259.215,10000,62,25
47.8242,267.442,10000,64,25
48.4457,236.166,10000,62,25
47.1983,245.859,10000,65,25
47.7074,252.152,10000,65,25
46.4368,266.312,10000,67,25
47.2556,256.614,10000,67,25
46.2591,262.186,10000,68,25
46.442,240.386,10000,65,25
47.9177,243.988,10000,61,25
46.4308,259.55,10000,65,25
46.241,287.697,10000,67,25
47.8226,264.987,10000,60,25
47.0326,248.511,10000,64,25
46.3917,263.6,10000,62,25
46.9489,262.397,10000,63,25
48.837,251.015,10000,65,25
46.4398,244.009,10000,64,25
48.3507,258.599,10000,61,25
49.161,254.86,10000,60,25
46.4335,245.712,10000,66,25
46.7508,248.779,10000,65,25
47.4695,282.329,10000,68,25
46.4992,277.546,10000,67,25
49.441,248.1,10000,59,25
49.1072,263.504,10000,61,25
46.687,264.763,10000,64,25
48.9432,255.535,10000,61,25
46.8802,266.639,10000,64,25
48.868,278.847,10000,62,25
46.347,272.994,10000,68,25
47.8778,246.927,10000,66,25
47.2647,251.331,10000,64,25
47.9039,233.645,10000,63,25
46.9927,247.421,10000,65,25
46.2234,261.574,10000,66,25
47.1151,258.206,10000,65,25
48.2175,264.127,10000,64,25
50.7622,268.726,10000,61,25
47.4256,258.094,10000,67,25
46.7193,262.194,10000,65,25
47.8157,255.244,10000,65,25
47.3829,271.589,10000,62,25
47.2076,253.956,10000,64,25
47.5585,263.242,10000,62,25
46.497,251.609,10000,65,25
47.5677,257.613,10000,63,25
46.8117,253.391,10000,65,25
46.6492,249.941,10000,65,25
47.9534,259.343,10000,63,25
47.0379,256.367,10000,65,25
47.2088,248.083,10000,62,25
47.7251,260.965,10000,63,25
48.6771,237.222,10000,63,25
46.4224,258.529,10000,66,25
46.671,253.533,10000,63,25
47.58,263.907,10000,61,25
46.9799,259.93,10000,62,25
48.7384,238.538,10000,59,25
48.8654,250.924,10000,60,25
47.7963,257.45,10000,64,25
47.2449,252.056,10000,63,25
47.3646,266.874,10000,63,25
47.6881,260.617,10000,65,25
48.2825,285.318,10000,64,25
47.8242,250.986,10000,63,25
48.6775,244.872,10000,64,25
48.3796,247.469,10000,65,25
48.3789,248.145,10000,65,25
47.4148,254.313,10000,63,25
48.5249,246.007,10000,66,25
46.9578,297.327,10000,64,25
47.2119,258.995,10000,64,25
46.7928,230.815,10000,65,25
48.3133,251.311,10000,62,25
48.4419,258.325,10000,62,25
46.325,255.121,10000,63,25
47.7488,243.693,10000,63,25
47.0116,271.268,10000,66,25
47.0252,261.181,10000,63,25
50.373,248.237,10000,60,25
48.3151,228.505,10000,66,25
48.6007,266.231,10000,60,25
48.9795,236.798,10000,63,25
46.4591,242.699,10000,66,25
48.6217,242.114,10000,61,25
47.4463,275.234,10000,59,25
47.1957,260.534,10000,64,25
47.7246,228.871,10000,62,25
48.3486,245.691,10000,62,25
46.9321,259.98,10000,62,25
47.0828,263.981,10000,64,25
46.8728,253.421,10000,65,25
45.9719,243.831,10000,65,25
46.7159,260.63,10000,63,25
47.8053,265.597,10000,64,25
47.3166,257.155,10000,62,25
47.2097,277.109,10000,65,25
47.1542,252.627,10000,62,25
48.1775,247.278,10000,65,25
46.7195,257.93,10000,65,25
48.833,246.383,10000,66,25
48.034,272.742,10000,60,25
46.9774,256.246,10000,64,25
48.7813,262.098,10000,61,25
47.4462,251.158,10000,63,25
50.2233,246.172,10000,62,25
47.725,278.9,10000,64,25
46.9359,264.589,10000,66,25
45.9873,248.084,10000,63,25
47.9399,260.772,10000,63,25
47.8064,258.398,10000,62,25
48.5587,282.436,10000,64,25
46.8305,234.396,10000,65,25
46.1956,260.124,10000,66,25
46.9921,254.567,10000,63,25
47.5398,236.862,10000,61,25
47.7645,245.861,10000,62,25
47.6312,241.257,10000,61,25
47.7995,256.785,10000,63,25
47.313,252.886,10000,64,25
46.8312,261.917,10000,65,25
47.4563,266.062,10000,64,25
49.2045,259.962,10000,63,25
47.7655,257.137,10000,66,25
49.0681,270.227,10000,61,25
48.2972,278.378,10000,63,25
47.2962,265.844,10000,64,25
47.241,255.948,10000,61,25
46.4399,265.322,10000,63,25
48.0725,280.341,10000,64,25
47.6286,266.386,10000,62,25
46.7327,241.063,10000,64,25
46.6956,257.817,10000,63,25
47.4494,250.238,10000,63,25
48.6743,283.518,10000,63,25
48.32,259.296,10000,58,25
46.314,252.438,10000,64,25
47.217,263.602,10000,65,25
45.4524,254.346,10000,63,25
47.5996,241.221,10000,64,25
48.2679,249.352,10000,63,25
47.8507,238.039,10000,61,25
48.6445,273.202,10000,63,25
47.0429,276.958,10000,62,25
46.9026,253.893,10000,62,25
46.099,249.074,10000,63,25
48.1419,243.906,10000,63,25
48.8172,251.253,10000,62,25
46.8797,244.641,10000,62,25
46.3939,257.089,10000,63,25
47.0342,248.852,10000,60,25
46.7536,279.136,10000,66,25
46.3096,246.165,10000,65,25
46.3783,258.981,10000,65,25
46.335,265.038,10000,66,25
47.6216,245.652,10000,63,25
46.8629,242.999,10000,61,25
47.4442,250.572,10000,62,25
47.1693,265.355,10000,63,25
46.2505,266.086,10000,64,25
46.1651,251.727,10000,64,25
46.9442,290.45,10000,63,25
48.8917,252.508,10000,61,25
46.4769,248.491,10000,64,25
47.0441,247.976,10000,63,25
