F,t,#ev,,ap
43.6766,65.1911,10000,69,25
43.7461,67.2892,10000,72,25
43.5035,65.7104,10000,72,25
43.3538,69.5157,10000,69,25
43.6667,68.9434,10000,72,25
43.8617,61.7564,10000,83,25
43.75,64.8879,10000,65,25
43.5828,62.5533,10000,67,25
43.8411,63.3804,10000,64,25
43.3294,65.9995,10000,74,24
43.4881,73.8548,10000,68,25
44.0083,70.0735,10000,67,25
43.5912,63.8968,10000,70,25
43.4857,67.0683,10000,65,25
43.8675,59.6639,10000,66,25
43.6379,67.0788,10000,68,25
43.8686,62.4798,10000,65,25
43.5879,67.0476,10000,68,25
43.4477,65.8341,10000,71,25
43.3827,63.34,10000,72,25
43.3391,57.8392,10000,68,25
43.5885,58.5142,10000,67,25
43.2054,68.2727,10000,67,25
43.3234,64.9254,10000,68,25
43.6674,69.2592,10000,69,25
44.0854,64.5829,10000,67,25
43.5523,64.3321,10000,72,25
43.6657,63.5955,10000,70,25
43.3231,69.8996,10000,69,25
43.6061,64.8901,10000,72,25
43.3935,64.7179,10000,69,25
44.1864,58.9753,10000,64,25
43.7458,58.6687,10000,68,25
43.3702,62.3932,10000,74,25
43.4595,62.1572,10000,67,25
43.4732,62.6875,10000,67,25
43.6765,62.9713,10000,67,23
43.7353,63.6361,10000,69,25
43.392,62.4408,10000,67,25
43.4525,79.9488,10000,67,25
43.5016,68.4305,10000,70,25
43.8824,58.8621,10000,65,25
43.538,60.8782,10000,67,25
43.4342,60.2363,10000,68,25
43.4818,64.7562,10000,64,25
43.6095,64.3434,10000,66,25
43.4247,67.888,10000,68,25
44.0207,58.0603,10000,64,25
43.6106,67.0562,10000,68,25
43.4335,66.2948,10000,69,25
43.6412,59.9426,10000,69,25
43.6696,62.1596,10000,69,25
43.4859,65.9062,10000,63,25
43.9597,61.8088,10000,66,25
43.318,61.5827,10000,67,25
43.5635,60.2052,10000,69,25
43.755,68.7174,10000,64,25
43.5159,61.2464,10000,66,25
43.552,60.5968,10000,68,25
43.4186,62.0582,10000,65,25
44.2154,70.8254,10000,63,25
43.4311,69.0578,10000,66,25
43.73,62.385,10000,69,25
43.377,62.9099,10000,68,25
43.8898,71.5039,10000,63,25
43.3592,65.669,10000,74,24
43.328,59.5762,10000,76,25
43.5256,67.4143,10000,72,25
43.9039,64.1131,10000,71,25
43.6566,60.7896,10000,68,25
43.473,61.5338,10000,71,25
43.7338,73.831,10000,67,25
44.0268,64.175,10000,72,25
43.8507,64.8383,10000,64,25
43.691,71.3299,10000,72,25
44.1038,64.2653,10000,68,25
43.7492,65.1536,10000,66,25
43.8028,63.152,10000,70,25
44.0775,59.0173,10000,66,25
43.6456,62.3747,10000,68,25
43.7415,68.3435,10000,68,25
43.8155,73.1759,10000,67,25
43.7225,75.612,10000,71,25
44.7599,62.7777,10000,66,25
43.8439,67.1259,10000,73,25
44.1826,68.7703,10000,69,25
43.9194,71.8373,10000,66,25
43.7274,63.4521,10000,70,25
43.8201,65.6934,10000,69,24
44.2457,66.9138,10000,65,25
43.8309,63.4709,10000,70,25
44.2845,61.7112,10000,67,25
44.3482,61.996,10000,69,25
43.6913,67.1246,10000,67,25
44.3542,64.3345,10000,65,25
43.5223,59.6853,10000,69,25
44.3011,59.3466,10000,73,25
44.5748,68.3186,10000,71,25
44.3646,65.2299,10000,66,25
44.4575,70.0314,10000,67,25
44.0733,67.5726,10000,71,25
44.1562,65.0569,10000,69,25
44.1393,71.8447,10000,70,25
44.6665,67.8296,10000,67,25
44.3234,64.7103,10000,68,25
44.5202,63.7445,10000,67,25
43.8775,66.9325,10000,74,25
43.8342,62.7208,10000,71,25
44.7383,66.7316,10000,77,25
44.5761,63.2382,10000,70,25
44.4846,59.7498,10000,69,25
44.7973,68.1978,10000,70,25
44.9253,62.8904,10000,69,25
44.6383,59.9751,10000,68,25
44.0378,68.1534,10000,70,25
44.2127,68.9486,10000,69,24
44.3747,60.8807,10000,67,25
43.7977,74.0455,10000,76,25
44.4129,63.5888,10000,70,25
44.4985,64.8505,10000,69,25
43.9706,63.5803,10000,72,25
44.0077,65.9123,10000,76,25
44.0348,64.8738,10000,68,25
44.6278,63.4991,10000,69,25
44.3201,67.5807,10000,67,25
44.4917,74.0203,10000,67,25
44.3891,64.415,10000,69,24
44.268,65.6687,10000,71,25
43.775,67.0985,10000,71,25
44.0469,74.0009,10000,68,25
43.9687,62.7765,10000,71,25
44.373,62.5867,10000,67,25
43.8411,70.2286,10000,77,25
44.4311,71.9045,10000,72,25
44.464,64.8847,10000,73,25
44.3377,61.4868,10000,68,25
44.1929,65.0162,10000,74,25
44.0526,57.3003,10000,68,25
44.2816,64.8512,10000,72,25
44.7298,59.9829,10000,65,25
43.9654,58.3154,10000,68,25
43.9578,58.5306,10000,73,25
43.9588,64.3176,10000,74,24
44.1141,68.2042,10000,68,25
43.9282,69.1569,10000,76,25
44.1161,69.1244,10000,69,25
43.7918,67.7931,10000,73,25
44.1237,67.8687,10000,73,25
44.1393,62.4188,10000,76,25
43.9723,61.6111,10000,70,25
44.2087,67.6147,10000,69,25
44.2851,77.7358,10000,68,25
44.239,70.424,10000,69,25
44.046,65.5417,10000,71,25
44.5901,59.1998,10000,69,25
44.4452,62.8903,10000,69,25
43.774,63.1309,10000,77,25
43.7455,70.602,10000,73,25
44.8719,67.9883,10000,68,25
43.5803,60.6438,10000,71,25
43.5984,61.2279,10000,73,25
43.6383,61.671,10000,68,25
43.8801,61.1685,10000,70,25
43.9804,59.9274,10000,66,25
43.851,66.9848,10000,71,25
43.5374,66.7117,10000,74,25
43.787,66.5377,10000,67,25
43.8093,63.2458,10000,71,25
43.6435,60.5053,10000,67,25
43.7648,62.5036,10000,66,25
44.0264,69.12,10000,67,25
43.5248,62.0398,10000,73,25
43.9112,67.8566,10000,65,25
44.2518,62.2037,10000,68,25
43.5312,63.6439,10000,70,25
43.7341,63.6838,10000,66,25
43.5986,62.1419,10000,70,25
44,68.1224,10000,70,25
43.8019,40.5948,10000,70,25
44.2955,68.0213,10000,73,25
44.0749,66.3842,10000,69,25
44.0864,64.0575,10000,66,25
43.8624,63.3328,10000,71,25
43.4969,62.1495,10000,71,25
43.8122,68.6547,10000,73,25
43.735,66.8549,10000,72,25
43.7428,69.122,10000,70,25
44.0536,68.2117,10000,65,25
44.0543,64.4726,10000,67,25
43.3195,80.072,10000,69,25
43.6138,65.5319,10000,69,25
43.687,70.5542,10000,70,25
43.5706,61.6167,10000,73,25
43.9348,68.6799,10000,66,24
43.7031,68.1287,10000,70,25
43.6835,66.5172,10000,67,25
43.4012,60.9724,10000,69,25
44.069,62.0111,10000,68,25
43.5815,63.037,10000,67,25
43.7762,65.3663,10000,66,25
43.9615,63.1738,10000,68,25
43.3569,61.4401,10000,73,25
43.5509,61.9792,10000,69,25
43.4269,65.0343,10000,71,25
43.6422,66.6603,10000,66,25
43.835,62.2813,10000,65,25
43.5138,61.1077,10000,68,25
43.2957,71.2836,10000,72,25
43.2393,60.636,10000,71,25
43.973,58.2078,10000,63,25
44.3708,68.385,10000,66,25
43.6096,62.4337,10000,68,25
43.297,69.9691,10000,76,25
43.3602,67.5076,10000,70,25
43.6983,66.2932,10000,72,25
43.2259,60.3444,10000,73,25
43.8308,64.1663,10000,66,25
43.4125,63.5625,10000,72,24
43.5741,66.2377,10000,67,25
43.757,65.2208,10000,67,25
43.6434,64.6815,10000,66,25
43.6355,62.242,10000,66,25
43.6323,66.071,10000,76,25
43.6217,62.7447,10000,75,24
43.3572,62.3156,10000,67,25
43.4468,61.387,10000,69,25
43.3867,71.9002,10000,66,25
43.2935,58.0513,10000,70,25
43.4687,73.8065,10000,71,25
43.4188,62.1781,10000,71,25
43.3802,56.4273,10000,69,25
43.6091,57.5863,10000,64,25
43.3946,64.8081,10000,68,25
43.5302,59.8251,10000,66,25
43.8117,65.3413,10000,62,25
43.6151,67.9239,10000,70,25
43.5966,63.2238,10000,71,25
43.5987,67.5628,10000,68,25
43.7379,66.1498,10000,65,25
43.4712,69.4142,10000,68,25
43.7591,61.1332,10000,71,24
43.1966,61.5809,10000,68,24
43.4305,63.3728,10000,72,25
43.2729,65.5933,10000,68,25
43.3397,65.6406,10000,67,25
43.6116,59.1595,10000,66,24
