F,t,#ev,,ap
48.3704,238.51,10000,60,25
48.5957,232.62,10000,61,25
50.1405,232.902,10000,59,25
49.7382,238.202,10000,58,25
49.9179,231.518,10000,59,25
50.417,239.624,10000,58,25
48.7977,244.574,10000,61,25
49.4747,222.665,10000,60,25
49.6892,243.645,10000,60,25
50.2946,248.261,10000,59,25
48.3789,229.829,10000,61,25
49.7566,232.391,10000,58,25
49.4806,245.302,10000,57,25
50.2323,228.959,10000,58,25
50.5313,239.684,10000,58,25
48.5763,239.888,10000,61,25
51.79,225.193,10000,55,25
50.4354,238.062,10000,58,25
50.9207,253.02,10000,59,25
49.314,258.236,10000,58,25
48.0846,234.692,10000,58,25
49.7604,229.69,10000,58,25
49.9551,202.389,10000,58,25
49.1049,265.305,10000,59,25
49.1369,172.096,10000,60,25
49.4794,230.674,10000,59,25
50.1158,226.893,10000,59,25
47.5332,229.786,10000,61,25
49.0944,243.041,10000,58,25
50.4116,227.109,10000,57,25
49.5338,231.175,10000,60,25
49.2838,230.866,10000,61,25
49.3853,216.75,10000,60,25
50.817,220.203,10000,57,25
51.0801,214.125,10000,58,25
48.5894,217.731,10000,58,25
48.7436,228.054,10000,60,25
48.4563,238.771,10000,61,25
49.6034,232.986,10000,57,25
47.0868,237.622,10000,61,25
51.4474,229.213,10000,58,25
49.0174,248.437,10000,58,25
48.9807,223.451,10000,58,25
49.2019,207.177,10000,56,25
48.4089,224.88,10000,58,25
49.8909,249.833,10000,62,25
48.372,226.09,10000,58,25
48.1793,228.016,10000,58,25
48.2253,241.916,10000,59,25
47.9265,222.152,10000,59,25
48.4805,235.653,10000,59,25
49.8225,248.597,10000,62,25
50.1017,227.237,10000,58,25
49.6603,224.707,10000,59,25
47.5275,217.496,10000,60,25
48.4072,250.048,10000,60,25
50.1771,215.904,10000,61,25
49.0896,233.2,10000,58,25
50.613,223.515,10000,56,25
48.7276,219.739,10000,60,25
49.1657,249.555,10000,58,25
48.1237,249.015,10000,61,25
48.4521,225.4,10000,59,25
50.0641,238.273,10000,59,25
49.2431,230.914,10000,60,25
48.2707,244.492,10000,58,25
47.4411,260.949,10000,60,25
47.5853,220.293,10000,60,25
46.8503,237.341,10000,60,25
48.267,258.641,10000,61,25
47.5023,216.24,10000,61,25
47.1745,247.041,10000,61,25
46.4975,203.274,10000,60,25
47.5708,245.744,10000,58,25
46.4398,227.645,10000,59,25
47.0702,233.778,10000,61,25
48.3772,230.632,10000,57,25
46.9605,253.677,10000,59,25
47.0093,209.513,10000,60,25
48.2902,237.368,10000,59,25
47.3513,227.841,10000,58,25
46.9508,243.971,10000,62,25
47.9251,192.982,10000,59,25
47.8653,214.257,10000,58,25
48.7227,162.081,10000,58,25
47.7411,253.113,10000,59,25
47.3085,231.572,10000,60,25
47.8063,253.417,10000,61,25
48.182,217.775,10000,58,25
48.7998,221.453,10000,59,25
48.3247,235.005,10000,59,25
48.133,228.1,10000,60,25
48.3102,245.072,10000,59,25
47.3497,228.842,10000,60,25
47.5262,217.753,10000,60,25
47.7085,238.158,10000,58,25
47.9801,250.843,10000,60,25
47.2207,206.811,10000,60,25
48.6826,222.434,10000,58,25
47.7042,227.488,10000,61,25
48.1845,230.719,10000,61,25
48.0141,218.208,10000,58,25
48.3005,248.939,10000,59,25
48.1124,255.157,10000,58,25
46.8474,213.112,10000,58,25
46.9584,236.103,10000,60,25
49.5801,242.744,10000,57,25
47.06,225.115,10000,60,25
48.0485,209.814,10000,59,25
48.3455,240.914,10000,59,25
48.1993,246.474,10000,57,25
48.4984,221.948,10000,60,25
47.638,248.594,10000,60,25
48.6251,213.05,10000,58,25
47.5795,194.971,10000,59,25
47.5664,243.327,10000,60,25
47.5556,222.563,10000,60,25
49.8739,221.665,10000,59,25
47.1606,219.742,10000,59,25
48.4899,219.247,10000,59,25
48.6897,243.098,10000,60,25
47.6232,232.594,10000,60,25
47.5009,222.036,10000,59,25
48.0248,217.411,10000,60,25
47.6684,234.431,10000,59,25
46.7513,248.112,10000,58,25
47.2825,259.006,10000,61,25
46.2215,223.995,10000,59,25
45.8867,225.391,10000,58,25
47.522,236.166,10000,61,25
46.7435,257.022,10000,60,25
47.5842,247.527,10000,58,25
49.6097,245.181,10000,57,25
47.026,224.517,10000,59,25
46.3833,231.389,10000,58,25
47.2278,233.802,10000,60,25
47.6465,252.069,10000,57,25
48.035,227.762,10000,58,25
48.3351,222.806,10000,60,25
46.7828,239.817,10000,59,25
49.1804,248.947,10000,57,25
47.4768,244.194,10000,62,25
47.1285,211.123,10000,60,25
48.0564,247.417,10000,59,25
48.1722,188.095,10000,58,25
50.2966,259.948,10000,59,25
48.3328,255.169,10000,59,25
48.2854,224.724,10000,60,25
47.013,238.974,10000,60,25
47.1727,263.633,10000,60,25
47.9044,250.1,10000,61,25
47.5779,248.351,10000,60,25
