F,t,#ev,,ap
47.9244,238.122,10000,59,25
47.4406,230.341,10000,61,25
47.9801,237.811,10000,60,25
47.7433,218.66,10000,57,25
46.8463,227,10000,57,25
47.688,216.605,10000,58,25
48.7434,235.46,10000,59,25
49.2111,174.069,10000,59,25
47.2908,216.045,10000,58,25
47.7227,230.29,10000,61,25
47.4503,224.556,10000,58,25
48.0857,208.291,10000,58,25
48.3582,244.675,10000,58,25
49.4602,241.135,10000,58,25
48.1274,239.765,10000,60,25
47.226,233.707,10000,59,25
47.8104,204.024,10000,60,25
48.6607,243.321,10000,59,25
50.2959,234.493,10000,58,25
49.763,216.438,10000,58,25
49.0807,191.14,10000,59,25
48.5388,237.355,10000,62,25
47.5591,233.517,10000,60,25
48.0723,231.112,10000,61,25
48.0807,241.654,10000,60,25
47.042,218.081,10000,59,25
49.4641,217.937,10000,60,25
47.6758,213.585,10000,60,25
49.4138,225.248,10000,59,25
48.5699,235.455,10000,59,25
46.9312,221.622,10000,61,25
49.0063,235.153,10000,60,25
47.523,217.385,10000,59,25
49.9054,252.639,10000,58,25
46.9346,222.775,10000,60,25
47.8307,227.681,10000,60,25
47.5161,223.953,10000,59,25
46.9883,222.8,10000,60,25
48.9359,247.429,10000,60,25
49.8933,245.131,10000,59,25
48.8646,188.265,10000,57,25
48.822,219.492,10000,59,25
47.4491,225.791,10000,61,25
47.4759,223.393,10000,58,25
48.3001,225.291,10000,59,25
47.9014,223.192,10000,58,25
48.1501,251.695,10000,59,25
47.4934,235.979,10000,60,25
47.4889,213.393,10000,63,25
48.9031,222.691,10000,60,25
46.9388,216.227,10000,61,25
46.3392,247.097,10000,60,25
47.5296,246.588,10000,60,25
48.0218,215.599,10000,60,25
47.2409,241.274,10000,61,25
48.1914,238.436,10000,57,25
48.8494,226.621,10000,58,25
48.4859,231.584,10000,60,25
48.358,251.605,10000,59,25
47.9313,243.959,10000,58,25
50.4717,231.725,10000,58,25
47.7824,243.203,10000,59,25
48.089,224.099,10000,58,25
47.478,226.683,10000,60,25
48.5015,230.573,10000,58,25
47.7299,229.438,10000,58,25
48.1445,226.907,10000,60,25
46.8782,196.901,10000,61,25
47.5146,250.171,10000,57,25
49.119,236.646,10000,60,25
48.3067,209.912,10000,61,25
47.8831,228.163,10000,60,25
48.0247,228.823,10000,60,25
48.8463,239.19,10000,56,25
48.1759,222.47,10000,61,25
48.4789,203.285,10000,59,25
46.9966,227.672,10000,57,25
47.2183,242.339,10000,58,25
47.7434,231.873,10000,56,25
46.5011,228.271,10000,57,25
47.7347,235.622,10000,61,25
46.9999,241.575,10000,58,25
47.8844,235.905,10000,60,25
47.4505,242.79,10000,59,25
46.2187,234.05,10000,58,25
46.3274,216.904,10000,58,25
47.635,221.813,10000,59,25
47.1679,243.002,10000,59,25
47.0042,250.486,10000,58,25
47.5505,224.897,10000,60,25
47.0939,219.595,10000,57,25
46.6851,232.616,10000,59,25
48.9994,243.237,10000,61,25
46.8383,245.165,10000,57,25
47.6055,213.822,10000,57,25
46.7395,211.639,10000,58,25
48.9714,233.682,10000,60,25
48.1014,213.623,10000,58,25
46.8542,207.414,10000,57,25
47.0054,247.17,10000,59,25
47.7316,242.38,10000,58,25
49.7788,204.866,10000,60,25
47.3814,222.263,10000,59,25
47.9261,231.188,10000,57,25
48.9653,224.395,10000,58,25
47.4996,224.72,10000,61,25
48.5582,228.448,10000,58,25
49.7319,216.045,10000,57,25
47.145,228.851,10000,62,25
50.7127,243.39,10000,58,25
48.2096,224.835,10000,58,25
48.0603,229.082,10000,58,25
47.1495,249.095,10000,61,25
48.407,227.541,10000,58,25
49.2165,235.578,10000,58,25
48.58,244.62,10000,59,25
48.6483,218.49,10000,59,25
47.3299,244.553,10000,61,25
48.113,217.562,10000,59,25
46.8254,227.187,10000,60,25
47.307,248.897,10000,59,25
48.4206,243.852,10000,56,25
47.3164,229.907,10000,60,25
49.5002,247.953,10000,55,25
50.2064,221.004,10000,60,25
50.3611,256.443,10000,59,25
50.1487,215.182,10000,58,25
48.9565,205.952,10000,58,25
48.3528,211.259,10000,60,25
48.394,237.426,10000,60,25
47.2015,235.666,10000,60,25
48.2451,235.795,10000,59,25
50.4504,224.327,10000,59,25
47.5001,240.027,10000,58,25
47.0781,236.121,10000,60,25
50.1073,213.031,10000,59,25
49.1152,228.46,10000,58,25
49.5088,247.162,10000,57,25
49.9099,252.754,10000,59,25
48.4183,241.555,10000,61,25
47.9031,250.015,10000,60,25
48.0969,223.49,10000,58,25
49.1356,233.2,10000,58,25
48.5454,229.957,10000,59,25
49.0471,239.36,10000,57,25
49.8631,246.342,10000,60,25
48.7541,229.84,10000,62,25
49.3598,212.38,10000,58,25
49.9047,225.991,10000,58,25
50.0802,225.042,10000,57,25
48.02,234.655,10000,59,25
49.686,211.458,10000,56,25
48.178,236.345,10000,59,25
49.3465,208.725,10000,55,25
49.3985,229.887,10000,60,25
48.6589,227.822,10000,59,25
50.0029,207.589,10000,59,25
49.4656,206.338,10000,58,25
51.0655,240.984,10000,58,25
52.6295,226.827,10000,58,25
49.8582,244.524,10000,60,25
48.4977,241.583,10000,59,25
50.7829,230.477,10000,58,25
50.1572,216.952,10000,56,25
48.1429,237.393,10000,60,25
49.4728,216.869,10000,60,25
49.7756,231.118,10000,59,25
49.5609,233.261,10000,59,25
52.1426,238.903,10000,57,25
48.4119,238.279,10000,60,25
49.0614,226.435,10000,59,25
49.9806,227.229,10000,58,25
51.0629,236.688,10000,58,25
50.5914,239.707,10000,59,25
49.0943,225.428,10000,60,25
50.5588,209.096,10000,59,25
48.7831,233.764,10000,59,25
49.4972,231.211,10000,58,25
48.8805,240.283,10000,61,25
48.666,236.247,10000,58,25
49.3395,237.657,10000,59,25
50.1168,224.249,10000,56,25
48.9292,218.338,10000,58,25
49.2307,203.516,10000,54,25
48.8349,230.674,10000,62,25
50.6372,227.35,10000,58,25
49.0837,215.677,10000,60,25
49.9961,181.326,10000,58,25
52.1256,225.638,10000,57,25
49.401,227.978,10000,60,25
49.9937,236.416,10000,61,25
49.3439,221.583,10000,59,25
50.5455,232.567,10000,57,25
49.8707,224.722,10000,58,25
48.8899,253.265,10000,62,25
48.3012,232.151,10000,61,25
50.2475,223.241,10000,58,25
49.0711,230.068,10000,57,25
50.4508,219.56,10000,57,25
49.7571,239.027,10000,62,25
48.9966,229.965,10000,56,25
49.3454,211.227,10000,57,25
50.4289,224.289,10000,59,25
49.8379,258.834,10000,59,25
48.2129,231.164,10000,61,25
49.5797,210.523,10000,59,25
51.3138,236.554,10000,59,25
49.7958,249.698,10000,60,25
48.3749,206.572,10000,59,25
48.167,235.007,10000,59,25
49.6896,218.121,10000,58,25
50.2379,232.947,10000,57,25
48.7763,219.523,10000,60,25
47.9393,240.031,10000,57,25
47.9611,224.57,10000,60,25
47.7104,255.078,10000,59,25
49.0557,247.961,10000,60,25
48.8443,193.863,10000,59,25
48.5222,238.089,10000,61,25
50.8251,242.803,10000,60,25
48.5074,228.245,10000,62,25
49.73,217.11,10000,59,25
49.0207,260.568,10000,59,25
48.7823,216.405,10000,57,25
50.4875,224.202,10000,59,25
47.5488,215.49,10000,58,25
46.9898,226.084,10000,59,25
49.3795,238.139,10000,60,25
47.3886,225.213,10000,61,25
48.2799,236.285,10000,62,25
49.4342,230.292,10000,58,25
46.9324,233.529,10000,59,25
48.9482,240.34,10000,58,25
47.9439,233.348,10000,60,25
47.8768,215.533,10000,61,25
47.6436,222.97,10000,59,25
48.6243,216.623,10000,60,25
48.5006,215.72,10000,60,25
48.0366,216.776,10000,61,25
48.8133,215.818,10000,58,25
47.3259,237.168,10000,58,25
47.9072,241.94,10000,59,25
47.2715,237.663,10000,59,25
47.9308,216.673,10000,57,25
47.788,228.405,10000,60,25
48.7591,224.216,10000,59,25
47.775,228.893,10000,60,25
47.7638,161.494,10000,60,25
47.2066,240.624,10000,59,25
48.8345,205.351,10000,58,25
49.7064,199.958,10000,57,25
47.2292,220.772,10000,57,25
46.7719,229.032,10000,60,25
47.2911,231.369,10000,58,25
48.0696,218.631,10000,59,25
47.1092,223.207,10000,58,25
48.7908,222.917,10000,58,25
50.0045,211.869,10000,59,25
47.1258,214.844,10000,58,25
47.2935,216.004,10000,60,25
46.8648,227.259,10000,60,25
49.5194,201.311,10000,60,25
48.2886,248.003,10000,64,25
47.786,204.837,10000,58,25
49.2868,224.411,10000,57,25
49.3136,227.743,10000,58,25
48.8542,215.843,10000,59,25
48.2305,229.381,10000,58,25
47.0535,231.301,10000,58,25
47.7031,221.595,10000,60,25
48.5284,229.929,10000,60,25
47.2239,206.646,10000,61,25
47.7765,228.773,10000,57,25
48.1328,222.944,10000,61,25
48.4887,220.935,10000,58,25
47.5584,225.16,10000,60,25
49.2541,226.464,10000,58,25
46.863,193.29,10000,60,25
48.4895,220.95,10000,60,25
47.2805,233.958,10000,59,25
47.472,215.724,10000,58,25
47.0363,237.571,10000,59,25
49.2308,246.66,10000,58,25
47.1823,212.422,10000,59,25
47.4812,215.826,10000,59,25
47.0664,218.933,10000,58,25
47.3469,228.794,10000,59,25
47.0626,238.926,10000,59,25
49.6916,227.312,10000,56,25
47.0961,250.82,10000,61,25
49.4708,250.816,10000,58,25
48.6033,218.876,10000,59,25
46.1485,223.227,10000,60,25
46.6457,232.577,10000,61,25
47.9332,214.051,10000,59,25
48.1415,227.356,10000,57,25
48.5458,235.53,10000,57,25
47.3714,226.361,10000,60,25
47.8902,236.08,10000,59,25
48.711,213.083,10000,58,25
47.0187,240.371,10000,59,25
46.8077,218.741,10000,59,25
47.4887,231.912,10000,57,25
47.7971,233.216,10000,58,25
48.3019,218.576,10000,57,25
47.4783,211.596,10000,59,25
47.6933,209.137,10000,59,25
48.5112,195.099,10000,58,25
47.5557,232.358,10000,58,25
47.3745,227.855,10000,59,25
48.8572,230.903,10000,60,25
46.2011,229.072,10000,58,25
47.2864,247.386,10000,60,25
46.9192,217.58,10000,59,25
47.347,200.984,10000,58,25
